Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
304,-0.6034169041209885,0.36489228367814164,0.7265165582848913,-0.17327832896117934,0.8594342623106104,0.04853897701187093,0.2861445496443936,0.1399207227340879,-0.06831889779194139,-0.11414832648573364,-0.6389341643859141,-0.15349600470718228,-0.24830782655453687,0.19494709359918083,0.680610733341932,0.041415346509865336,-0.4265188783367065,-0.2716983233468699,0.4344338262610572,-0.026402097885894014,-0.14773013288304157,-0.3109953101937386,-0.0032264681613484725,-0.9431595411588422,-0.9953362451299544,0.1370155567855975,0.01625282238403869,0.0009066719674834522,0.9937355634302789,1
525,-1.9081519842564054,-2.2461363362263085,2.404588030877013,1.057555858274721,2.3331324338691486,0.4654151883460394,-1.8526036515649686,0.7069218711195239,0.8639426639038643,-0.3498411941094577,-0.09328807340978201,0.7910863192985182,0.15241106322633574,-0.7564856148388572,0.606507819533486,-1.87531160996692,1.3717173130371925,-1.8168961015064617,-0.6734764230139193,0.5572033657144857,0.391767059808649,1.116633128150644,0.24994302285463993,-0.7500396120085349,-0.1667204672355417,0.7477164439114374,-0.12288362010333752,-0.16715714428251313,1.4569150613898887,1
508,-1.2894119138269842,0.24418800599556034,1.4941210570419512,-0.1915043318363598,0.9459851138099127,-0.6294111341495046,0.6071036626448187,-0.024086520304807096,-0.06830010197255654,-0.34814127079055923,0.20823696576446882,0.25936108844779127,-0.6354353250593248,0.03079421190649162,-0.45862444289985704,-0.3880110510610575,-0.21856889125661685,-0.673041428350105,-0.7249393249095256,-0.06422581331909631,-0.0432700147315318,0.07032652752819682,-0.2597107040111634,0.1077082876429816,0.06739107485305035,-0.1443848484704254,-0.2117454307601677,-0.24069349609705562,1.0,1
498,-1.2773023419363891,-0.5440286194644459,1.9775328853438485,0.49440940102212905,1.453382998038859,-0.4141240302822855,-0.09430937733461375,0.15109496071703743,0.21635993441846368,-0.49462719567511226,-0.34103689537271664,0.007121111790066581,-0.9069844238214224,-0.14858830861405914,0.034362739492214134,-1.0854098477580292,0.4762486466878706,-1.1508630219380762,-1.0091707435285593,0.12240470727876412,0.18230417538160576,0.5789941852864794,-0.07698893004022267,-0.019188050119423594,0.19234951956533386,-0.025712306693803866,-0.11101695990205926,-0.1405140319586365,1.1628070898348808,1
508,-2.052480365221253,-1.754669830302504,1.7880446217337909,1.6160845876957026,1.9649333955839439,0.2576569545523476,-2.1813418637511255,0.8888401245637892,0.3376881765787769,-0.7356673417399705,0.48586053146391217,0.27199497276040685,0.1572220841775764,-1.4191569865600258,0.6402527084141287,-1.8493963595533338,0.7811593634328013,-1.5983759892006928,-0.45085789551022476,0.5386151942863854,0.4382395583220894,0.9904393523752578,0.170735929237524,-0.6610018050672659,-0.17537401649948664,0.7472219477634818,-0.06036494684567416,-0.1664321673244202,1.2501455762587748,1
564,0.45256452385946244,0.28089978027498486,0.5434289590491028,0.32859943968862526,-0.014260972037040909,-0.8590399760831634,0.1412464527476949,-0.11599936002489841,0.01687582665025738,-0.22700094406762406,0.24860584996747614,0.5168790555424078,0.3708685611171197,-0.27252585453852846,0.6083205776381344,0.32948571836459095,-0.13563498461483903,-0.3729322638134569,-0.18188172181759826,-0.05315404223640715,-0.25802007356216305,-0.6517369311919256,0.022986761433169856,0.18710990104253875,0.07167084184426842,0.13360525475547716,-0.10896826588471789,-0.08044076812926115,1.2120723101106572,1
512,-2.043275525383784,-1.8860258679696535,1.90845864631534,1.5316780293347056,2.053071566254844,0.31734142180499086,-2.1687243872923543,0.871021378793723,0.44782105347211776,-0.6634944949296131,0.3896052765867021,0.38440029696180666,0.18388706255001785,-1.31744699549224,0.649130896958261,-1.8745093459296398,0.9091329739000219,-1.6544228078202328,-0.48161132295442605,0.5532051115477385,0.43544022476488864,1.0267804433297192,0.19327250860483347,-0.6957734001604878,-0.18316655289238248,0.7673996133595031,-0.07175856053109511,-0.1672527759844563,1.2944480177641386,1
524,-2.01113971024364,-2.344614329968801,2.328846496898244,1.2369989687536096,2.3607783823953157,0.5257110447680708,-2.124674420299589,0.8088128091491772,0.8323154971766216,-0.41152560636790325,0.05356020338398894,0.7768282786633801,0.2769794824968214,-0.9623584194199769,0.6801263114218802,-1.962183471938967,1.3559127507790365,-1.8500927199700556,-0.5889772822457332,0.6041412377921437,0.42566722846096344,1.1536539795915808,0.2719519165279365,-0.8171675332224475,-0.2103717529193941,0.8378436127123142,-0.11153579399066009,-0.17011767408881828,1.4491161158094927,1
573,1.2543310057356953,0.3643863129192682,0.30791786728864823,0.6891147438972468,-0.35634613291553907,-1.0666041556820829,0.09446952381583451,-0.2099036016800298,0.014465151282922504,-0.28576404576750236,-0.048856109286312455,0.2989676208257597,0.34880996750123744,-0.31204157236595453,1.0789085324316634,0.47369596632166217,-0.014714176737978424,-0.3127594674668871,-0.19698793558926234,-0.07369212901484351,-0.286734872015439,-0.819946986437603,0.1272226561051692,0.3424711064448571,0.22049123030997753,0.09455614081078362,-0.022554152755112522,0.030475325226153316,1.289672070852795,1
353,-1.005789581370551,-1.0342913260466249,1.5005758453376057,0.6483923361373347,1.6758704027404479,0.42985456802035754,-0.9559588505968262,0.4771407416898367,0.43991997181623677,-0.23941353657799191,-0.8224574944298297,0.03574265748763339,-0.1533566134303586,-0.24367901227530475,1.074166495419051,-0.985883434390536,0.5888171271664671,-1.0505629519750967,0.0479616503125847,0.3020335572397497,0.15807650881177887,0.43886506124903557,0.22741523819450649,-1.1002098488293985,-0.7803694702793342,0.4842204510237086,0.046303553305277245,0.02138125058767626,1.255390061023909,1
166,0.06191078416523066,0.5340148217397194,0.46314785167517236,0.12069009187941937,0.8321024680239546,0.2533951258424167,0.2828755775387086,0.14312144584801834,-0.11700681426435311,-0.14365598951247058,-1.6440330577411497,-0.8982364329414065,-0.6481099580479772,0.402300185096619,1.4861473173495596,0.09294269828603796,-0.39227048095148587,-0.12333153413472542,0.7695029669435005,-0.040205983920534094,-0.12567915221957826,-0.3731212662794092,0.15183175992583722,-1.3611359057785934,-1.3825447914769375,0.07980075867226832,0.22975887190300248,0.2279296750112531,0.9928489090788308,1
490,-1.948205010452158,0.7467697462414543,0.16500304383225495,1.0442293199431605,0.39338710979818237,-0.7064542565926966,-0.7564652851221265,0.5977848427773341,-0.9973641820208782,-1.0551921139802996,1.843724679934319,-0.3537830249885634,0.05609184569520509,-1.6718004047070067,-0.28766980934136077,-0.4578654590577617,-1.3299429651579737,-0.34715540134584194,0.06314487731663312,0.04826355007640116,0.0750730894919158,-0.13466939629595082,-0.33618144557847407,-0.033689484862224145,-0.19634057335720695,0.21748991932903056,-0.12358283286825905,-0.29575675703674525,0.6345771657881238,1
535,-1.832468998648544,-0.8604585144835684,1.6457990423587727,-0.01277334798836649,1.473004650175733,0.025742639821010882,-0.5835660130480755,0.3727509915680492,0.35866043032398254,-0.16037949252671968,0.6606943026767639,1.0384146376236798,0.38687745817247976,-0.4085828736902126,-0.18747753544631762,-0.754983856658149,0.23952325636071592,-1.0308803798353465,-0.3139403377885499,0.22441777822872072,0.03619029532319429,0.30517246708292245,-0.06129599234275601,-0.4595305429543007,-0.29357068042960033,0.46275929179092556,-0.26610688113340164,-0.3074092726139965,1.1791832504144577,1
529,-1.9874067122318246,-2.3674752766728306,2.4028439954623506,1.0497964499371104,2.3845791741389233,0.5497517046161841,-1.9906611065113549,0.7558092417117166,0.911822705642601,-0.31545827367566837,-0.0008053721026863858,0.916304488917494,0.3138120521270863,-0.8113286671095414,0.6215988780042461,-1.8942552230322247,1.403985998118471,-1.8452882846537069,-0.6000008114030345,0.5898574291422108,0.39221094095458564,1.1256968453805183,0.26971936985271733,-0.8259779346596365,-0.22513498814512334,0.8298383939340503,-0.13569910287262263,-0.18173519319372006,1.474882707233756,1
529,-1.972059625862922,-2.470459224663567,2.448248364967603,1.1361211395410964,2.4373387494255425,0.5797229355309879,-2.0908950459212066,0.7796094739776707,0.9505469346067111,-0.328258086154257,-0.05693424729646099,0.9006136270793867,0.3079654265422667,-0.8408724087950575,0.6937406738729582,-1.9694571816238415,1.4896241458549744,-1.900449623021371,-0.6205612232006558,0.6148206334777061,0.4162460674163738,1.1777547123498175,0.29634756377552535,-0.8466034762574568,-0.21546835644112566,0.8543113411642992,-0.12372579035152281,-0.1692927898113907,1.498162642294254,1
518,-1.742133796313727,-1.7981994272334885,2.292201629020186,0.9093548479110066,2.1016122785386204,0.23395035503933959,-1.3898803500121852,0.5606471167494675,0.6935208960531944,-0.3879439495156378,-0.15848714419938686,0.5847733178644372,-0.12638582794333625,-0.5965077017762055,0.4559386774484595,-1.6674363090752933,1.1360603904145,-1.6416188285049602,-0.7618197604049516,0.44277913440646754,0.33664354672249275,0.9751448287621073,0.1639056428530312,-0.5577043171612786,-0.07222544884407073,0.5441762798779992,-0.1197607183984201,-0.16014558252130437,1.3795158378324466,1
481,-1.9872335628691047,0.8759875980926661,-0.02528782530382334,1.3609075904849615,0.2952237793390903,-0.7836587880242246,-0.9474067608825842,0.6828998376180402,-1.1874268247333646,-1.239288773619614,1.989355668633133,-0.6267656360427043,-0.013738726727569206,-1.9524305528749544,-0.21504304914449512,-0.5310805925885822,-1.4907774830461085,-0.31173877049625276,0.10107868957001298,0.056695685662335175,0.12247917731754712,-0.12398863947212899,-0.35001535170164516,0.004252567522975231,-0.17051680693962074,0.21323883332307822,-0.08233425494871516,-0.27940852600807803,0.5665410030033289,1
528,-1.9913541258382483,-2.470625656243594,2.460911915838305,1.1318286930746735,2.4491617254881604,0.5814167546241338,-2.0845033616274913,0.780229338052899,0.9493517159664926,-0.33074551014103654,-0.060612723882931874,0.8944827228384741,0.29213369662651395,-0.8366605952886034,0.6819674738813607,-1.979490979893094,1.4898197985766957,-1.9047385521744908,-0.6292020278015159,0.6145485350098547,0.4193929145244378,1.1875418018555026,0.2930617579820003,-0.8464309088379658,-0.21407785618439973,0.8497232044679909,-0.12444870229715371,-0.17067107827730743,1.495704673760399,1
529,-1.9752849019275085,-2.2495713080766784,2.343615321557667,0.9666645304859769,2.313260621656286,0.5087549819055776,-1.8805746762380204,0.7258400409512515,0.8685451329081102,-0.3033254267151918,0.050948157677738415,0.9258579799598966,0.31952844596953206,-0.7798191785816484,0.5582994360625495,-1.8051224285115257,1.3128823143504509,-1.7815717245972216,-0.5776203933852242,0.5612666488628327,0.3643570722549926,1.0615017528251858,0.24382183118669568,-0.7973083120994982,-0.23048916861372226,0.8011193484547463,-0.14590177279542865,-0.19156751429663407,1.4517481672966723,1
303,-0.6028916457186284,0.3650367215396312,0.7263034591798001,-0.1730546643443085,0.8594059492394516,0.04869645152685398,0.28615244424931185,0.1399203938697069,-0.06836136712417737,-0.114170416979472,-0.6397209994991118,-0.1540817583237959,-0.24862222323038818,0.19511343071854054,0.6812392670748291,0.04146441361477532,-0.42650056385053636,-0.27157538909163953,0.43469990226961575,-0.026415690875668488,-0.14771541145871242,-0.3110503545626844,-0.003106785486041652,-0.9434860714605335,-0.995641774189372,0.13696775506373157,0.016420039426777056,0.0010845720837356354,0.993732664779624,1
459,-1.3541337091849521,0.158456880797389,1.0310848976340903,-0.4929472496842163,0.8999002467220362,-0.1765288452940017,0.274861317325164,0.14039074666191736,-0.007620313502514964,-0.08257585699824867,0.48563678895422346,0.6836825756698159,0.20103837515745146,-0.04278745809617776,-0.21771061423748328,-0.028712994257748856,-0.45269455202844044,-0.4474000558746656,0.054149131810102724,-0.006974544116337825,-0.1687704829064222,-0.23232406456294807,-0.17428093435198588,-0.4764715572239168,-0.5586639362060504,0.20533536995659407,-0.22273934511438853,-0.25335410005111064,0.9978784115006428,1
537,-1.7853645231465254,-0.40229224551046183,1.4156407121325647,-0.3358179564184638,1.19586592881976,-0.13356765064750342,-0.1557781308974513,0.2562928514391142,0.1904869221201123,-0.11323212937948249,0.8618047650981245,1.0755388107849588,0.4090909499654919,-0.28613928703263203,-0.4334545749626395,-0.40862028302329256,-0.11449904991695092,-0.7832824495835449,-0.22697165689197452,0.11331608009588934,-0.07204781786764336,0.0557149942543127,-0.16193194893925933,-0.3481224694378132,-0.31437663732753207,0.35115916439579864,-0.3057537163311841,-0.34561695916352847,1.0892841064451102,1
333,-0.7460736133434692,0.3256639154794625,0.784392866277238,-0.2340241600967498,0.867123905239398,0.005769939918995215,0.2840004271454749,0.1400100401256098,-0.05678450795174705,-0.10814869444242534,-0.42523494997040223,0.005590804729506571,-0.16291976809434083,0.14977103175459222,0.5099051271725528,0.02808904523399583,-0.43149297169035944,-0.305086454261254,0.36216934155510017,-0.022710331736111943,-0.15172837439698889,-0.2960456235257203,-0.03573149146702134,-0.8544760701445522,-0.9123565726629728,0.14999818839304985,-0.029162220832382513,-0.047409823381850735,0.9945228177831057,1
375,-0.9491537400116823,0.2698200506784676,0.866783158484554,-0.3204993854739066,0.878070559403249,-0.055114273081832865,0.28094814400333745,0.14013718862975522,-0.040364632836486176,-0.09960786911455694,-0.12102168324827312,0.2320601351082101,-0.04136489820731881,0.08546027895668368,0.26689576355554434,0.00911827992002999,-0.438573883018154,-0.352616401448901,0.259296642558436,-0.017454887800713647,-0.15742010384685462,-0.27476387464241697,-0.08200428358627923,-0.7282299887291208,-0.7942301803795181,0.1684797199361362,-0.09381317751924673,-0.11619116601330315,0.9956435201641121,1
514,-1.3756911201394617,0.2074134904491885,1.4351384433392453,-0.2808526362774336,0.9411134586084497,-0.5645585670324842,0.5421747442512561,0.007553445053610608,-0.0506735387934042,-0.29402421000375967,0.372144144395844,0.4232193874780502,-0.43055907005848637,-0.006725425344671798,-0.5007150934653366,-0.3258934724641415,-0.2661159492502376,-0.6469825093148971,-0.61269571025828,-0.05131759941531051,-0.06944657202324415,0.019930471299336866,-0.2601272819786572,0.041403212413706286,-0.009910225164249553,-0.07048806342743744,-0.23736656573621268,-0.26813673187472997,1.0,1
492,-1.1195655382774297,-0.11843587483216922,1.8707525860085252,0.35360101151078216,1.2334116217877678,-0.6340428441044117,0.3453321792318138,0.012116740943318716,0.05443921194945678,-0.5308292945104829,-0.4029836805733682,-0.18890050368940448,-1.1718742592552527,0.003409523522539759,-0.10869565366627587,-0.8879038640545387,0.2523468549911403,-0.9843289985281732,-1.0931073039579373,0.013688230299193527,0.1299303549682348,0.44456366067193853,-0.15873455974996764,0.16355310020854386,0.2821309004337458,-0.21909940053402865,-0.10804983600329181,-0.1338522236677743,1.08926872466581,1
189,-0.07015708436586565,0.3400251437101338,0.5914712168252221,0.1859635645388077,0.9364712930893779,0.275222057032922,0.12963949401943475,0.18443754713824345,-0.048118448258570035,-0.15550060017752682,-1.542409290450115,-0.782709051189806,-0.5869120585422567,0.32239659185440117,1.4351878620713476,-0.04050135817145328,-0.2709160697057893,-0.2380242709193514,0.6802528113563124,0.002126910388645875,-0.09058034871093812,-0.2726836275798459,0.16118096424693948,-1.3288609817476258,-1.308059464207533,0.12982494943299216,0.2070665944813902,0.20238092459157003,1.0253236102761896,1
244,-0.3151235199732132,0.4441684641272136,0.6095549601656546,-0.05051774289136435,0.8438943469788267,0.13497045652271222,0.2904775833629596,0.13974022219397697,-0.09162862012629991,-0.12627291729421286,-1.0707965706432172,-0.47499279876436473,-0.4208676204364128,0.2862429031172181,1.0255878266997842,0.06834632307544426,-0.41646678745498594,-0.20422461458028696,0.5804723334096047,-0.033862747739684104,-0.13965013031619178,-0.34120696855149846,0.06246257809290229,-1.1223789982459107,-1.163028958086565,0.11077909849593368,0.10803158674387342,0.09854894922411278,0.9921446097148982,1
537,-1.7753831252112307,-0.3052072062989779,1.3668703594722893,-0.4042708317180537,1.1371404715961848,-0.16732536448268862,-0.06513024578387278,0.2316154714865149,0.15485110005294067,-0.10324164358897074,0.9044198994985216,1.0834053912190331,0.41379796981350947,-0.2601935960971352,-0.48557689854637004,-0.33522613900841836,-0.18951607280635224,-0.7308166606439634,-0.20854306804378356,0.08977372560553395,-0.09498338116622901,0.002855169838506977,-0.1832566217794378,-0.3245151942665828,-0.31878540173918435,0.3275111931724992,-0.3141548466859241,-0.35371313515473646,1.0702345549866303,1
524,-1.8954830037315331,-2.2119539129224184,2.3960117347854295,1.0462465208019345,2.3154649458948153,0.4477519220395318,-1.817292866834558,0.6957595277801631,0.8509376426789617,-0.3527488458081471,-0.0982634665778996,0.7753424093716206,0.13113584977898138,-0.7442775725146017,0.5950177680375587,-1.8594484797205686,1.3537341450466527,-1.8035205528052831,-0.6802179736523086,0.5484715612298152,0.3875605404964868,1.105836043013987,0.24337744166646458,-0.735362352035629,-0.15950947690650422,0.7321841314213189,-0.12264530897989392,-0.16662208640420184,1.4510086648194838,1
552,-0.5840462256666967,0.1729593273675381,0.8479232661448879,-0.13751388402729425,0.42802386155965355,-0.5906784710158657,0.20172474469015217,0.005410238064084527,0.019992609474040992,-0.15102562672204817,0.6331969640983728,0.7986186153495678,0.39938830567933054,-0.2214356446069594,-0.00010661851373183762,0.14303505398372535,-0.29197453250066696,-0.4507301874382206,-0.16235076868558102,-0.026600173983637357,-0.22089446477207414,-0.43425671046978365,-0.11178071930588002,-0.013757931699121984,-0.1207403126744448,0.18409218853177559,-0.22069381266898275,-0.22384513494515706,1.1117429150008533,1
572,1.1138427426355797,0.2384399823247807,0.40231192266880855,0.7104831036595933,-0.23327751121906992,-0.9941035527526221,-0.003070438511073359,-0.16620307042011362,0.05615490643981602,-0.2878942861689803,-0.05041701313047273,0.32488920041144875,0.3469014071748368,-0.33575886760413565,1.063650591208591,0.36544347659291954,0.05278758327949573,-0.3832430953267125,-0.21591778216429103,-0.043103984468718215,-0.2555352305844547,-0.7316348555688119,0.13517750530121936,0.2901288818977349,0.20167149201169465,0.12824316996902296,-0.026712119614664825,0.02202412702851897,1.2992729886318375,1
427,-2.2577161154600254,1.1741106172694007,-0.8967671849493803,3.498055772004252,-0.0002396983228361016,-1.0730980211437764,-2.4626674808026037,1.2861358647403045,-2.1178899773344817,-2.3448695248889484,2.632016227593933,-2.234250812136402,-0.43731371850874995,-3.6869342311574416,0.4423001401142227,-1.2894645529512072,-2.0722047818173874,-0.3487278615869218,0.23483602913929313,0.21331104256539174,0.500654910780699,0.1801600647146453,-0.3317510076277705,0.11428321150707299,-0.0016276959661487012,0.2973305417436227,0.193672808720652,-0.14813546287668194,0.2623560024792009,1
475,-2.137373525368996,-0.5432170142895087,0.6775063339055729,2.3945380538051415,1.152064516819043,-0.2927929311899993,-2.2977086304290975,1.0531764590356445,-0.6780305236619567,-1.4012933766058795,1.3735905638856105,-0.7646817492011482,-0.08870009581444693,-2.357194227055596,0.5583721439277263,-1.6177876828272386,-0.39909845744265304,-1.0814749205397918,-0.16722931671786834,0.4040572655792896,0.46405687575232324,0.6552776212843331,-0.03711140707608673,-0.3403150095376377,-0.10350605881200925,0.5611300844506641,0.04471454267686406,-0.15886396802653624,0.8415589709447342,1
533,-1.8907206675698096,-1.4270490459919651,1.9304239470821858,0.3867192135255292,1.8157277750940697,0.22275343756834765,-1.112589164542453,0.5167687510203622,0.5666319110976045,-0.2186841983809617,0.41199139390390827,0.9925050924919461,0.359407181607011,-0.5600025253367751,0.11670954901710728,-1.1833137765380437,0.6773243348409513,-1.337071936049586,-0.4214900080080902,0.3618115028642227,0.1700427725466158,0.6136636234386512,0.06315529095373579,-0.5973031461830607,-0.2678410294804775,0.600769398119642,-0.21707769031652832,-0.2601598025071601,1.290356872771917,1
486,-0.9829198553839094,0.2502505057448201,1.778249970361533,0.23162023026257605,1.0428528033788051,-0.8245561282510219,0.7261888932760341,-0.10827858410311242,-0.08583095444891542,-0.5621907802435999,-0.4566475089916413,-0.35871190399516895,-1.4013454518671364,0.13508359760576016,-0.23262558868040684,-0.7168065716492036,0.05838316029353541,-0.8400623795401756,-1.1658206362529406,-0.08049167504978427,0.08455948215911557,0.3281079546377005,-0.22954991251570417,0.3218597775347912,0.3599075373079934,-0.3866285433060922,-0.10547944873810183,-0.12808117136993047,1.0255632361919411,1
521,-1.4859222896508184,0.16043000473875152,1.359781671213427,-0.39500491599041887,0.9348893836167484,-0.48170228421930916,0.4592209142900875,0.04797697853079336,-0.02815366689441126,-0.22488371652910671,0.5815535810845354,0.6325663751036756,-0.16880713515939005,-0.05466088593362123,-0.5544905259898666,-0.24653143810382516,-0.326862542009554,-0.6136893759607334,-0.46929215519567946,-0.0348259373366888,-0.10289000118039428,-0.044456029855390766,-0.26065950612062716,-0.043308809166451606,-0.10867113256984912,0.023923201888523926,-0.2701003818354148,-0.30319848202566374,1.0,1
533,-1.8956098380887854,-1.4746040392527733,1.9543130427752358,0.4202493645147444,1.8444931620701368,0.2392889189048235,-1.1569910579824139,0.5288564284511136,0.5840873428717644,-0.22357782038800506,0.3911172978981913,0.9886518192938676,0.3571015503895856,-0.5727114572958674,0.14224053470649423,-1.2192643004535477,0.7140697906488261,-1.362771160767514,-0.43051685113036464,0.3733432127777721,0.18127725900256872,0.639555857857853,0.07360071778200933,-0.6088666560790438,-0.26568149219659276,0.6123528420909224,-0.21296257947506747,-0.2561940669229006,1.2996878809126882,1
400,-1.270764177337063,-1.4235028513727876,1.7580376504828243,0.7793538806645728,1.8852709750431536,0.47364706908605936,-1.2634043312396042,0.5600353728219439,0.5781342638480462,-0.2631779916287291,-0.6185644735305307,0.2675312192564747,-0.030572102134112877,-0.40399372448438353,0.9719239043694466,-1.2536191473783664,0.8322967596178,-1.2806769223739152,-0.1311055533887842,0.386968232800345,0.22849705380921767,0.6403782910016678,0.24617303042016914,-1.0354549992957904,-0.630925705356326,0.5845865724944543,0.0007748633352719358,-0.029878528912064606,1.3205457338201065,1
530,-1.9528012258967156,-2.0308816432403294,2.233757282009545,0.8124704705367182,2.1809781334182237,0.43271377942764966,-1.6763850732402867,0.6702528156207105,0.7882733830346683,-0.2808212797650108,0.1469412121655449,0.9435779072783419,0.33013128036401246,-0.7213750094211324,0.4408908881792062,-1.6397978750486584,1.1439021323785683,-1.6633895011386923,-0.5361089313582197,0.5082361340196628,0.3126933896594227,0.9424319416710752,0.1957867724995917,-0.7441315596685721,-0.240420165390954,0.7478509258132562,-0.16482580472090835,-0.2098046188840516,1.408837951082381,1
518,-1.7590234776162006,-1.8437698055773124,2.3036351384062117,0.9244319178680163,2.125165731850507,0.2574981802247956,-1.4369550060562166,0.5755282211303977,0.7108585708084195,-0.38406760678758267,-0.1518541870487278,0.6057623485601678,-0.09802272689803365,-0.6127828822280965,0.47125666673214595,-1.6885842786214231,1.1600346932854193,-1.659450472840123,-0.7528322462523057,0.45441996017394454,0.3422514778765141,0.9895389883076053,0.17265856291760104,-0.5772713409521242,-0.08183879762880986,0.5648832189512347,-0.12007842343537195,-0.16085889619522736,1.3873899643672782,1
562,0.4071422628687995,-0.38192325040768926,0.8708504869813298,0.8079581914119018,0.3783185690512276,-0.6336825797194197,-0.4812017840738767,0.05039684074965467,0.26097903887426865,-0.2971379735603882,-0.0519095206572411,0.45673547419283644,0.3379847037579961,-0.4514345887611885,0.9789377633757461,-0.16927059350011064,0.3818365831714168,-0.7306975682784307,-0.308584911505139,0.10756690126618773,-0.10169103562810788,-0.29436680150320726,0.17208695480634142,0.029806549255185777,0.10614256859507776,0.29451956619109587,-0.048929156794306,-0.02178923476103467,1.3448205779200457,1
431,-1.2203704581855757,0.19523968680949472,0.9768166956329921,-0.4359884154195003,0.8926899890146691,-0.136426101617685,0.2768717716357916,0.1403069974662022,-0.01843563015833643,-0.08820146192974447,0.28525994154179846,0.5345135044263278,0.12097355129874493,-0.00042774762327707494,-0.05764708151274922,-0.01621747692685744,-0.44803055198676445,-0.416093396971328,0.1219085274862527,-0.010436159380111776,-0.16502149846607467,-0.2463417627212415,-0.14380232864970235,-0.5596263520978128,-0.636470516888747,0.19316209735129536,-0.18015555176870296,-0.20804973595882068,0.9971402359029337,1
528,-1.7841563520485753,0.20362853486566018,0.9648523811771472,-0.28686400047913124,0.8059968959415484,-0.3819405603450251,0.04611874611398947,0.24002110702620466,-0.19847414847497002,-0.28137888853008197,1.231594153984961,0.7936443925728811,0.3496105906163237,-0.4922281053623767,-0.5929417663233246,-0.15012039328496785,-0.653907466770417,-0.4960220750051811,-0.0963022613273874,0.012820766660510498,-0.12418885148082608,-0.17956380613632358,-0.27803340781005575,-0.19317125924050452,-0.3048855737065668,0.23535850304139777,-0.29696292128318497,-0.3644732530746601,0.9205534712512742,1
561,0.15768258726436035,0.2501942432111932,0.6300476546391615,0.19600540703658242,0.11155463263158938,-0.7826998837601828,0.15845055357156518,-0.08146229061665877,0.01776244967191115,-0.2053884451401995,0.358009473829207,0.5970247679512009,0.3789814979273415,-0.2579923567404804,0.43524289157284746,0.2764465877003515,-0.18010848507588384,-0.39506323476087835,-0.17632580289070113,-0.045600333095297804,-0.24745904916385558,-0.5898709041543031,-0.015350189759493121,0.1299695563706381,0.016936146209563574,0.14796714017052692,-0.14075053865967266,-0.12123463161388698,1.183531870663239,1
226,-0.2266054669204427,0.46850954697084535,0.5736428875453947,-0.012825139911106453,0.839122946990441,0.16150851361821744,0.2918080048352153,0.13968480102490358,-0.09878567384897727,-0.12999567068170637,-1.2033962815300479,-0.5737056788978261,-0.47385065032717644,0.3142745117311392,1.131510134775325,0.07661525237967308,-0.4133803776971286,-0.18350738116224202,0.6253122258051106,-0.03615347737788982,-0.13716923364909267,-0.3504832035411768,0.08263184593270517,-1.177406821577403,-1.2145175918127122,0.1027234151729656,0.13621148257026283,0.12852918725123752,0.9916561207896358,1
494,-1.930869902038039,0.6893757274484936,0.24952354593672077,0.9035719854463248,0.43698780391617476,-0.6721627228425067,-0.671655806469208,0.5599797597840401,-0.9129450500557312,-0.9734228615767972,1.7790405238175508,-0.23253376349307509,0.08710812656149564,-1.5471543765686624,-0.31992805833632476,-0.42534587535012075,-1.258505936837325,-0.3628862214101256,0.046296013926874574,0.04451829242546032,0.054016974902594744,-0.1394134123052506,-0.3300369117030188,-0.05054200822832286,-0.20781058089751625,0.21937810201138208,-0.14190399842225063,-0.3030180654817377,0.66479643309159,1
532,-1.7081876872875388,0.06109756351806803,1.1747257904758253,-0.6437098971889679,0.9189848638000857,-0.28267560701927136,0.2695399054937897,0.14061241992183227,0.021006427084483775,-0.06768561030979982,1.0160083178755315,1.078513762031093,0.41295958058172794,-0.1549081182337979,-0.6413780272746391,-0.061787008132251194,-0.46503955528074403,-0.5302647219396305,-0.12520120106331037,0.0021879025619767835,-0.17869355852721375,-0.19522103544467242,-0.2549538509811127,-0.2563715992500735,-0.35272000760493577,0.23755644383325503,-0.3354531235557387,-0.3732688764373244,0.999832266576342,1
573,1.1947040483354439,0.3094225024208339,0.34870131794196135,0.6993299162845662,-0.3032568858303559,-1.0353432452609646,0.05163778089044779,-0.19098662743346395,0.0327187446404672,-0.286836615128206,-0.05024623907436739,0.30980323095923745,0.34792166441459715,-0.32252314735442034,1.073343509303612,0.4266259423216534,0.015137500207137,-0.3434870414417541,-0.20531472572313508,-0.06034388298343296,-0.2731382219997428,-0.7816674603354765,0.13095429282988738,0.31991519777409827,0.21260199750975112,0.10921767488230405,-0.024170026200887776,0.027037291364523097,1.294061392422732,1
549,-0.5291844468557667,-1.2038593904966002,1.4916299895601215,0.9371055895081253,1.1886388701056614,-0.15615101796460806,-1.1146910237511183,0.3373759612663859,0.5323561094796692,-0.3093851866990799,-0.0538869845217617,0.6314221926169015,0.3261707205912725,-0.6046965016747661,0.8666994309744898,-0.8777278257052799,0.8178025634246598,-1.1910494609859734,-0.43136211457704166,0.30719486067836743,0.1021413275835864,0.28498155052568486,0.22098928953276042,-0.31510159807119165,-0.020426303377004906,0.5148236913996301,-0.07836511434326202,-0.07983875087275871,1.4051678192692916,1
